key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
32_hd,Cerena89,2020-05-09,5,Beyond amazing,1,0,"I typically I only like the basic ice cream sandwiches; from the first bite I was hooked ! Perfect balance from chocolate to ice cream just great , I hear they are discontinued PLEASE PLEASE RECONSIDER",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
32_hd,Rvaldi,2020-07-18,5,Best cookie Ever!,1,0,"Love the taste! It's amazing! But since pandemic, I haven't found it. Did you guys stop making it? Please say it ain't so!!!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Simply Rewarding"
32_hd,Misu,2019-09-22,5,Decadent Weekend Dessert,1,0,These are decadent. They don't skimp on anything here. It tastes exactly as it should and is a fulfilling dessert.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent"
32_hd,Foodie,2019-07-27,5,Delicious,2,1,These are my fav so far. Tried the vanilla and caramel both good too but this one mmmmm,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
32_hd,Norty Girl,2020-09-23,5,Best Indulgence Ever,0,0,"Okay it’s super high in carbs and calories, but if you’re gonna go for it.. GO FOR THIS.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture,Simply Rewarding"
32_hd,Just me,2019-07-10,5,Warning. Do not start eating these,1,1,"These cookies are so good, you will get addicted. They are the best ice cream desert I have ever had.",5.0,5.0,5.0,
32_hd,tiffanne,2020-07-05,5,Bliss in a Box!!!,0,0,"My new favorite thing in the world! Seriously, these are perfection! I only wish I could buy a bigger box! Three is not enough. I am ashamed to admit I sent my husband back to the store to buy more one night...",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
32_hd,Heather7,2019-07-19,5,Great tasting with real delicious ingredients,0,0,I happened to see an advertisement in my monthly magazine subscription & asked my fiancé to pick me up some from the supermarket & I had one later that evening & I was in heaven.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
32_hd,ptgerald,2020-08-18,5,Irish Cream Ice Cream Cookie Squares Not Avail!??!,0,0,Haagen-Dazs Irish Cream Ice Cream Cookie Squares ARE FANTASTIC.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent"
32_hd,Ms Prise,2020-06-12,5,Wonderful Smooth Ice Cream,0,0,"I'm in love with Irish Cream Cookie square, ice cream covered in delicious chocolate, I've got to get more! Makes me smile all over!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture"
33_hd,Galaxy Luna_87,2020-05-20,5,The Most Incredible Ice Cream Ever!!!!!!,2,0,"I absolutely ""LOVE"" The Irish Cream Brownie Ice Cream!!! I'm addicted, for sure. An when I'm stressed, have cramps, etc, or just have a craving for ice cream and alcohol. This is the best ice cream I will ever want, ever need, and the tastiest. It just blends so well together. An it makes you crave, even more of it. It makes me very happy and keeps me smiling, especially when I can buy more. I find it extremely hard to just have a little at a time. I hope you never stop making this one. An if you would even make it in the bigger containers. I would be ecstatic!!!!!! As long as you keep making it, I will keep buying it.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,the lucky charm,2019-11-19,5,The one ice cream I truly crave,17,1,"I stopped at my local Haagen Dazs while at a mall. As a lover of Irish cream, I had to try it. I was so incredibly impressed with this flavor and have been craving it ever since. You taste the Irish cream as if it's right out of the bottle, and the brownies still have their texture. The amount of chocolate in every bite is in absolute harmony, the brownie bits giving you a break from the intensity of the Irish cream. The chocolate fudge swirls do just enough to complement the creamy base of Irish cream. This is by far the best ice cream I have ever had. I hope I see more of this ice cream as a permanent flavor.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,SophisticatedpalateSuzie,2019-07-30,5,Decadent Irish Cream satisfaction,5,0,"Thank you, Thank you! For the whole line,
I am a person who gets ice cream and adds alcohol. Growing up with a foodie mom, I have always love the flavor combination.
Now that you have perfectly paired these flavors, I am in heaven. The Irish Cream is present but not to overwhelm. Then, the brownie comes in to bring in the chocolate to accompany the alcohol just to dance and coat the tongue. Overall a delight and brings me back to the foodie days with my mom.
The only thing that I may suggest is that I was a little disappointed that my brownie broke up instead of staying together. It was more Camry than fudge.",5.0,5.0,4.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Pouringpro,2019-08-04,5,“The BiG”,8,0,Great ice cream. Saves me time in a pinch when making “The BiG Float”; B-Baileys based ice cream on top of a G-Guinness .,5.0,5.0,5.0,Simply Rewarding
33_hd,New Ice Cream Lover,2019-07-24,5,Delicious - from a previously non-ice cream lover.,7,0,"Wow. As somebody who is a intermittent ice cream lover, I decided to purchase this one on a whimp when it was on sale at my local super market. I purchased this ice cream not expecting very much, but oh my was I mistaken? I am not exaggerating when I say this is the BEST ice cream I have had in my life! The way the flavor of the irish cream blends with the smooth texture of the ice cream itself is inspiring. If you like coffee, ice cream, and Baileys, this is your ice cream. I hope this flavor becomes a staple in the product line, I can't imagine it going away!",5.0,4.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,geraldo,2019-05-30,5,One of the best I've ever tried,6,0,"I decided to give the line of Spirits a try. Irish Cream was the first one I was ready to be disappointed. Welp, I wasn't. It's fantastic -- very creamy like flavor. The first thing I sensed was the whiskey content (upwards to 1 proof). Some complain about the coffee taste but, to be honest, the last thing it was was overpowering. I also like the fact that the brownies were ""crumpled"" and there were no large pieces. This made for very easy eating. It's a very well balanced concoction.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
33_hd,Sweet Willy,2019-04-28,5,A Perfect Flavor one thought dead Reincarnated,12,0,Thank You Haagen-dazs. Please never get rid off this flavor. I used to eat a similar flavor from a competitor called dublin mudslide until it was retired. This is that flavor yet improved. Never get rid of this amazing concoction! Can't wait to try it in the ice cream bar format!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Simply Rewarding"
33_hd,Baileys lover,2019-06-27,1,Do not try if you are looking for Bailey's,12,2,Like others I tried this expecting to get back the Bailey's ice cream of old but this is not even close and quite a disappointment if you are looking to rekindle your love for the old Bailey's ice cream that for some reason seems so popular amongst people yet they will not bring it back? What's the reasoning Haagen Dazs? Why can't we get the Bailey's back even as a limited batch would be sufficient for me.,1.0,1.0,1.0,
33_hd,corwin1071,2019-08-31,4,Npt what I hoped for.,3,1,"I purchased a pint hoping to get something close to the Bailey's Irish Cream you used to make. I wasn't expecting the coffee flavor, and while I didn't find it as strong as some people, I'm not a fan of coffee so it was disappointing.",3.0,4.0,4.0,
33_hd,Dez8831,2019-06-14,5,Balanced,3,0,"I personally enjoy coffee notes so this struck a home run with me. The crumbles of brownie are perfect, you get an even amount with each bite, making it a pleasure to eat rather than having to stop to chomp through a giant brownie chunk. It's creamy with a pleasant undertone of whiskey that is just right. I really enjoyed this ice cream and I can't wait to try the other ones in this Spirits lineup.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Simply Rewarding"
33_hd,Anii,2019-05-14,5,My new favorite flavor,4,0,"As a lover of irish cream, and a lover of Hagen Dazs ice cream, I saw it in the store and had to have it.
I absolutely love the flavor. Tastes like what it is - irish cream ice ream with chocolate pieces.",5.0,5.0,5.0,
33_hd,sioux13208,2019-08-11,5,The absolute hands down BEST flavored ice cream,2,0,"I happened to see this in Wegmans. Remembering the Hägen Dazs Bailey’s from the past, I thought why not? I’m lactose intolerant and would take 10 Lactaid pills in order to eat this. Fortunately I only need one or two. I was pleasantly surprised by the fudge ribbons, only expecting brownies and Bailey’s. My all time favorite has been mint and chocolate, but this wipes it out. Even if you can taste coffee, it seems like an obvious brilliant choice seeing as this is geared towards actual adults. But my 12 yo deemed it delicious as well. Now I don’t know why anyone would complain about anything as gorgeous as this creation. I wish I would’ve been a taste tester, because I will NEVER get sick of this flavor. I’ve eaten ice cream in many states, several countries, and I love this so much that I’d give up every other flavor out there.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Kiya,2019-05-13,1,Irish Cream Flavor,3,6,I’m a fan of cold coffee but not in this ice cream . Al i tasted was coffee and was looking forward to more brownies & cream flavor .,1.0,2.0,5.0,Creamy Texture
33_hd,Spencer,2019-04-22,5,Best ice cream ever,4,0,"My wife and I love this stuff and always have to search for. It never stays on the shelf long in our area, so we buy all they have when we find it.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,lvtottie,2019-08-08,4,Taste good but not what I expected at a mall.,1,9,I love Irish cream products and I was at the Haagan Dazs ice cream stand at the mall. I saw the flavor in the display and figured I would try it. It was surprisingly very similar to what I remember when I was able to drink (I am 5 months pregnant). There was not a sign that said it contained alcohol so I purchased a regular size shake...I get to work and look at this web site to see the ingredients and see 0.5% alcohol. I had to toss my lovely $8 shake. If I had known it had alcohol I would not have purchased it. But the was no label or notice cautioning me. If the flavor is available once I deliver I will likely try it again but until then I will be cautious buying ice cream shakes at the mall.,5.0,4.0,4.0,"Indulgent,Creamy Texture"
33_hd,Scon312,2019-07-07,5,Fantastic- must try!,3,0,"I never leave reviews so this should say something. No, it's not like the OG Bailey', version but it's got a fun twist to it. Please don't retire it, and if you do for some reason or another (which I'm sure will happen)- put out another Irish cream.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Kate19,2019-06-12,1,Tastes like coffee not Irish cream,1,6,"Very disappointed that the prominent flavor is coffee- which is not mentioned anywhere in the description on the package. It tastes nothing like Irish cream, and as a non-coffee drinker I found the taste extremely unpleasant. will not be purchasing this product again.",1.0,3.0,3.0,
33_hd,deby,2019-04-28,3,Not as good as Plain Baileys Irish Cream..,9,4,What ever happened to just Plain Baileys Ice Cream.. that was our all time favorite.. and was so disappointed when you stopped making it. This new spirit one is ok but nothing like the original plain Baileys.. IMP....thanks...,3.0,4.0,3.0,
33_hd,Feisty,2019-05-15,4,I love this ice cream!,2,0,"The first time I tasted this, it was amazing. I read the reviews, and yes there is more of a coffee flavor than Irish cream, but it's still so good. There are brownie crumbles and pieces. Chocolate shavings that melt in your mouth as you enjoy the smooth, creaminess that you usually get from Haagen-Dazs ice cream. I ended up eating the whole pint myself....oops!",5.0,5.0,4.0,"Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Mawm,2019-06-18,5,Mouthwateringly delicious!,0,1,I love this icecream! First had this flavor at our local mall Haagen-daz kiosk! Then looked for it at the nearest Publix. They did not have it at first. Just purchased one of the last two pints in the freezer section tonight!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture"
33_hd,Dulcefresa,2019-04-16,5,Amazing,3,0,Thank you ao much for bringing back my favotite flavor and adding an extra treat to it.,5.0,4.0,5.0,Indulgent
33_hd,Rasuski,2019-08-06,5,Loved it!,2,0,"I had missed the Bailey's and chocolate flavor you had for awhile. This is even better. Since not in the title I was surprised to see it contained coffee but did not think it overwhelmed the Irish Cream as some mentioned. I didn't realize it was in there until I read it in the ingredients list, maybe because I drink black coffee. Perh",5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
33_hd,amac,2019-07-24,5,You had me at Irish Cream,2,0,"Several years ago they had Bailey's Irish Cream as a special edition and then it went away. I have been looking for it to come back for years! When I saw this, I almost screamed in the store. While it is not identical to the one years ago, it is perfect in it's own way. The taste of the Irish Cream is addictive! Thank you!",5.0,5.0,5.0,
33_hd,Marlo,2019-06-25,2,Need more Irish cream flavor less coffee,8,4,Was disappointed that there was some coffee flavor in this and it wasn't actually labeled that way. Not enough Irish cream flavor in too much coffee flavor for me. I miss their old just Irish cream ice cream.,2.0,4.0,4.0,Creamy Texture
33_hd,RosieRo,2020-06-14,4,Unexpectedly delicious!,0,0,"I didn't expect to like this so much. I actually bought this because it was on sale, as I typically don't indulge in novelty ice cream. But it's super good! The ice cream itself is soft and creamy and has just the right amount of alcohol in it. The chocolate fudge swirls seem to be heavily salted which personally, I'm way into. My only gripe at all is that the brownie does seem to go a bit missing? I wish the chunks were bigger or more solid or something, as they tend to just break up into the mix as you spoon through. It's lovely when you can get a bit of it though!",5.0,5.0,5.0,"Interesting Flavor,Creamy Texture"
33_hd,Kshanika,2019-05-31,5,Fantastic flavor!,2,0,"I just wanted to try one of the new Spirits collections and picked this one up at the store...needless to say, Irish Cream Brownie surpassed all expectations! The brownie bits are perfect and melt in your mouth, and the flavor of the ice cream itself is heavenly. Great job, Haagen Dazs!",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Janelle 22,2019-07-19,5,Awesome!,0,0,I like the chunks of brownies along with the hint of alcohol. It's just EVERYTHING!,5.0,5.0,5.0,Perfectly Balanced Flavor
33_hd,Lee2019,2019-04-20,1,Why do I taste coffee?,6,3,"I loved the Haagen Daz Bailey's Irish Cream flavor and I love brownies, especially with ice cream. What I hate is the taste of coffee and am therefore sensitive to it. For some reason, I taste coffee in this ice cream so it's a no for me.",1.0,4.0,4.0,
33_hd,KathrynMJ,2019-05-06,5,Love this Flavor,2,0,"I'm a Belgian Chocolate Fan... so when I saw the ad for these ""spirits"" I decided to try it. I was very happy with the taste. It was great. All ingredients to me was spot on....enjoyed every spoonful. Had to stop myself from eating the whole container...",5.0,5.0,5.0,"Interesting Flavor,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Emily95,2019-07-30,5,Extraordinary Taste,2,0,The different flavors with the sweet and salty taste is amazing and it almost seems like it has a buttery flavor to it and it all just mixes well together. By far my favorite flavor of ice cream.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,SFGamerBabeInWA,2019-07-30,5,Best. Ice Cream. EVER.,2,0,Please don't ever discontinue this ice cream. It's the most delicious thing ever put in a carton. I literally can't stop myself from eating the whole container. I LOVE IT!!!!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Titania,2019-05-28,5,Addicted,2,0,I'm addicted. Need a bigger size!! I this flavor forever!!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Bex1990,2019-04-22,2,Great idea,3,2,"It just Looks and tastes like if you squished brownies into crumbs and sprinkled into Irish cream then froze it. There isn't a separation in flavor nor texture.
This ice cream could've been a hit if it were made with dime size brownie chunks, not crumbles.
It's kinda like a frozen brownie cream soup.",2.0,2.0,1.0,Interesting Flavor
33_hd,GermanChocolate,2019-04-24,5,My new favorite,1,0,"I am in love! Great texture and great flavor. I'm not usually one for Irish cream, but this takes the cake for sure! It's not overwhelming or too rich. The brownies add a perfect texture, I just wish there were a little bit more. I would love totally buy this more often if it were in a bigger size.",5.0,5.0,5.0,Interesting Flavor
33_hd,Dudeofwrath,2019-05-05,5,Sooo good!,1,0,"Tried it on a whim a few weeks ago, have bought once a week as a treat ever since. Perfectly creamy and flavorful. I look forward to my one indulgence every week.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Creamy Texture,Simply Rewarding"
33_hd,Mish,2019-05-21,5,Tasted liquor right a way,1,0,"Really enjoyed this, I could immediately taste the liquor. Went to the haagen daaz at the mall, now I want to go buy at the grocery store and see if it's the same",5.0,4.0,5.0,Indulgent
33_hd,Pita,2019-04-23,5,My new favorite,1,0,This was love at first bite. I buy it all the time. My only issue is that it doesn't come in a larger size. It gets really expensive after a while.,5.0,5.0,5.0,"Interesting Flavor,Simply Rewarding"
33_hd,JohnLuke28,2019-05-21,5,"Amazing, favorite ice cream",1,0,"Amazing, reminds me of eggnog slightly, has such an amazing flavor! I mean I liked the flavor enough to write a review",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,KittyKatRoss,2020-09-15,5,The BEST tasting ice cream ever,0,0,"I sampled this at the mall some time last year. I was hooked. I've actually tried to have other ice creams that I like, after eating this one, and I can no longer eat them. I don't enjoy it. This is insanely delicious and has the perfect combo of sweetness, with some thin crispy (i think salted) chocolate bits throughout. It's AMAZING. The fact that I am taking the time to review an ice cream is crazy, but it's worth it. Please don't ever get rid of this flavor",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Lexi2214,2019-06-07,5,Best. Ice. Cream. Ever!!!!,1,0,It’s so good I literally got one almost everyday when I was near the shop,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture"
33_hd,Quentin,2019-06-04,2,Kind of disappointed,1,1,"I was excited to see irish cream brought back to the Häagen-Dazs line-up; Baileys was one of my all tile favorite. Unfortunately I was disappointed when trying it, for the reason is that the irish cream is not exactly really present. So i'm not saying that this is a bad flavor but rather not what I expected. I wish you guys would bring back the Baileys Ice Cream",3.0,4.0,2.0,
33_hd,Joanne15,2019-07-02,2,Do not be fooled! It is NOT the original Bailey’s,1,1,I saw this flavor in the supermarket today And I decided to buy it. I thought it would taste like the original Bailey’s ice cream that I had a few years ago. I was wrong! That Irish creme ice cream was not as rich and tasteful as I thought it would be but the brownie inside the ice cream tasted yummy. This will be my last time I purchase this item,2.0,2.0,1.0,
33_hd,Gayle,2019-04-14,3,Not impressed,2,2,Haagen-Dazs' new ice creams seem to be more icy than creamy. The tastes are good but the mouthfeel and texture is not like really good ice cream should be.,4.0,4.0,2.0,
33_hd,CR7LUVR,2019-10-31,1,What in the world?,0,1,"Dear Haagen-Dazs,
I am just so upset right now. I realize my favorite flavor, Brownies A la Mode has been discontinued, but to offer this as a replacement is downright blasphemy! I will never understand why this was taken off of the shelves in the first place.. just down right upsetting. I figured it couldn't be too bad, it's got those delicious brownies in it. Boy was I wrong! I learned that I am not a fan of Irish cream at all. There are a lot of options for ice cream at the market with your product being one of the most expensive and to turn around and have to toss it out, is even more upsetting. I understand to each his own, but IN MY OPINION, this one doesn't come close. I just wanted to let someone know about it. Might I suggest Green Tea flavor get the boot and Brownie a la Mode returned to the shelves. I can't imagine that it was more popular.",1.0,1.0,1.0,
33_hd,poutyraven,2019-06-19,5,Amazing flavor...I am absolutely addicted,1,1,"The taste is amazing, very subtle but delicious Irish Cream flavor, my only complaint is it needs MORE brownie or bigger pieces..but it is absolutely delicious",5.0,4.0,4.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Simply Rewarding"
33_hd,Manny,2019-04-29,5,Ugh life is tough,0,0,"My wife wont let me buy the Irish cream brownie because she says i might not like it but i know ill love it because i use to LOVE Bailey's haagen dazs, and almost all there other flavors. Please tell publix to put them on sale or send me a coupon so we can get that one and the bourbon vanilla truffle! My mouth waters for your decision.",5.0,5.0,5.0,"High Quality Ingredients,Simply Rewarding"
33_hd,Prissygirl,2020-04-20,5,Smooth and creamy!,0,0,"This ice cream is delightful! Yes, there is a a coffee flavor present. It’s not listed on the container, but it is listed in the ingredients. However, that’s what Irish cream is. I love the brownies and chocolate swirl throughout. The texture is just right! Not too hard, not too soft. You can’t go wrong!",5.0,5.0,5.0,"High Quality Ingredients,Creamy Texture,Simply Rewarding"
33_hd,pvanek,2020-06-04,5,Reminds me of the ice cream we had in Ireland,0,0,My husband and I enjoyed locally made Irish Cream ice cream at a store in the seaport town of Dingle Ireland...this brought back so many memories of that time.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent"
33_hd,Dee1314,2019-08-20,1,Chalky taste,0,0,I love Haagen Dazs ice cream and when I saw this unique pairing of Irish cream and brownie I couldn’t wait to try it out. Unfortunately it did not meet my expectations. The brownie tasted chalky and I could hardly taste the Irish cream. Sadly I ended up throwing it away.,1.0,1.0,1.0,
33_hd,505sydney,2020-07-07,5,WHAT A NICE SURPRISE,0,0,I am a vanilla person. [thou your lemon sorbet is divine] You make the very best vanilla & people buy it all up so sometimes I have to go without. I tried IRISH CREAM which is quite simply FABULOUS. I was so surprised. I would definitely buy this again. YES YES YES,5.0,5.0,5.0,"Indulgent,Simply Rewarding"
33_hd,Ginerz 5,2020-01-20,5,AMAZING SO DELICIOUS MY FAVORITE,0,0,"I like ice cream, but never really had a 'favorite ' until I had Irish cream spirits! Omg drool! I easily have put in a lot of love and money into it. This is so perfect for end of the night and want something yummy.
I wish every store sold it..",5.0,5.0,4.0,"Perfectly Balanced Flavor,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,LiviCatD,2020-02-11,5,Amazing - delicious Irish cream flavor,0,0,"This is the first of the Spirits Line that I have tried and I am hooked. I can’t wait to try some of the others. The Irish cream ice cream pairs so perfectly with the bits of fudge and brownie throughout. Run, don’t walk!, to pick some up!",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent"
33_hd,good vibes,2019-08-31,5,incredible,0,0,"the first time i saw this was at my local grocery store and i had to get it. i was so happy i ended up eating the entire container. this is now my favorite one, plus it gave me a little buzz since i don’t have a high tolerance with alcohol",5.0,5.0,5.0,
33_hd,AlohaKaren59,2019-05-31,1,Least favorite,0,2,"As I love your flavors, this is the least delicious. the idea of irish cream made me buy it. the brownies inside turned me off. Won't buy it again. I like simple textures and the btrownie is terrible. Give me nuts anyday.",1.0,1.0,1.0,
33_hd,Chocolat Lover,2019-08-25,5,Best Flavor ever of the Spirit Collection,0,0,"Oh my goodness! This flavor in a pint it taste like heaven. I love the quality, the creamy, the flavorful, the right amount of sugar or sweet, is a perfect balance for a good dessert. It is very Indulgent, simply rewarding.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Avenagaliene,2019-05-12,4,Did not disappoint,0,0,First Mothers Day Weekend treat paired with a Chocolate Bailey's Irish Cream Cheesecake and an iced Bailey's Coffee made for the perfect treat!,5.0,4.0,4.0,Perfectly Balanced Flavor
33_hd,Loonchiesmom,2019-11-21,5,"Delicious, Decadent & same flavor of the drink!",0,0,When I first tried this ice cream I was in heaven. The ingredients are spot on. It really had the same flavors & taste of the Irish Creme drink. Haagen Dazs did they THANG w/ this one!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,DeDe03,2020-03-02,4,"Great Tasting, but to much fudge",0,0,"The first time I had it, I loved it. But each time Since then, it seem it now has to much fudge with less brownie. The chocolate flavor now over powers the Irish Cream flavor",4.0,4.0,3.0,Creamy Texture
33_hd,cbransom,2019-08-29,1,Doesn't taste like ice cream,0,1,"Usually love Haagen Dazs, store didn't have my usual so tried the Irish Cream instead; bad choice. Didn't like it at all. Did not even taste like ice cream.",1.0,1.0,1.0,
33_hd,sweetcakes24,2019-06-20,4,Pleasant coffee-ish taste,0,0,"The ice cream lacked a a little of the Irish cream but it had a pleasant coffee like taste, mixed with the pieces of brownie was pretty good.",4.0,4.0,4.0,"Interesting Flavor,Creamy Texture"
33_hd,Jill M,2020-04-15,5,My favorite ice cream,0,0,"This is so decadent and rich, it's a unique flavor profile like I've never tried in ice cream. I search for it every time I go to the store!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
33_hd,Alebaby179,2020-05-08,5,The best,0,0,I don’t live near a Haagen-Dazs but when I find a shop I always order this ice cream in a milk shake it’s delicious. I highly recommend.,5.0,5.0,5.0,"Interesting Flavor,Indulgent,Creamy Texture"
33_hd,Jessica1234567,2020-08-03,5,Just enough Irish cream,0,0,You really get a taste of the Irish cream mixed with the chewy brownie pieces. The chocolate brownie are just right and not too rich.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture"
33_hd,1am3laine,2019-07-23,4,Good,0,0,"I really enjoyed this flavor a lot. The Irish creme flavor was not too overbearing.
Still, I would have enjoyed more brownie in it.",4.0,4.0,5.0,"Interesting Flavor,High Quality Ingredients,Creamy Texture"
33_hd,Pkakes1168,2019-04-30,4,Tasty but in spots coffee taste,0,0,I love Irish cream but a few spots it tasted like coffee or mocha flavor. It almost seemed to have a Kahlua taste in some areas.,4.0,5.0,5.0,"Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture"
33_hd,jennymegge,2020-08-04,5,Great taste!!!!!,0,0,the spirits line of the flavors I have tried already are GREAT!!!! I have let everyone I know about them and were to get them.,5.0,5.0,5.0,Indulgent
33_hd,broad1126,2019-07-10,2,Needs Adjustments!,0,1,"I didn't care for the Original Bailey's, and this one could use a little more Bailey's flavoring & less Coffee Flavor.....",2.0,4.0,2.0,"High Quality Ingredients,Indulgent"
33_hd,Greyhound,2020-08-21,5,My favorite,0,0,Great tasting ice cream base with a twist that is essentially a brownie version of cookies and cream,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor"
33_hd,Addicted Roy,2019-08-14,5,Gallon please,0,0,This ice cream is so good it’s evil. Please sell it in 1 gallon containers..or maybe 1.5 gallons?,5.0,5.0,5.0,
33_hd,Jloh11,2020-04-04,5,Best ice cream ever,0,0,"Really great high quality ice cream. Nothing else on the market like the ""spirits"" collection",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,alekira,2019-09-04,5,Really Delicious,0,0,I love Brownies and I love Irish Creme. Mix them both together and you get this decadency!,5.0,4.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor"
33_hd,Inez,2019-11-04,5,Bestest ice cream ever made,0,0,Bestest ice cream ever made. No one else should be allowed to make another ice cream.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Bazileg,2019-09-19,5,Amazing flavours,0,0,Love these icecreams. Perfect taste balance. Just there also could be more flavours,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients"
33_hd,CocoR25,2019-07-03,5,Great brownie taste!,0,0,"If you like brownie, or anything close to cookie and cream, you will like this!",5.0,5.0,4.0,"Interesting Flavor,High Quality Ingredients,Simply Rewarding"
33_hd,Brandog,2020-07-08,5,Amazing!,0,0,I do wish it has a more alcohol kick to it but it’s just a wonderful ice cream,4.0,5.0,4.0,"Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Donald,2019-04-22,5,Creamy taste,0,0,One word awesome about time new flavors how about white Russian flavor next,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Creamy Texture"
33_hd,jimno14,2020-09-01,5,NEXT LEVEL,0,0,absolutely incredible all i can say is TRY IT you will not be disappointed,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture,Simply Rewarding"
